,Year,lon,Lat
4883,2016-01-01,-5.12,56.22
4884,2013-01-01,-2.71,57.18
4886,2021-01-01,-3.652795,55.23799
4887,1980-01-01,-5.342739,57.626178
4888,2018-01-01,-4.323431,55.946095
4889,2002-01-01,-5.22,58.24
4892,1997-01-01,-3.94,56.72
4893,2016-01-01,-5.12,56.22
4894,2013-01-01,-2.71,57.18
4896,2021-01-01,-3.652795,55.23799
4897,1980-01-01,-5.342739,57.626178
4898,2018-01-01,-4.323431,55.946095
4899,2002-01-01,-5.22,58.24
4901,2014-01-01,-3.85,57.2
4902,2021-01-01,-4.33425,56.125639
4903,2004-01-01,-5.74,57.26
4904,2014-01-01,-2.43,57.11
4907,2018-01-01,-5.46,56.3
4910,2007-01-01,-2.45,57.12
4912,1991-01-01,-3.927145,57.781474
4913,2014-01-01,-2.72,57.17
4914,2018-01-01,-3.55,56.75
4916,2014-01-01,-3.69,57.15
4918,1995-01-01,-4.45,57.32
4919,1935-01-01,-5.558428,57.175284
4920,2007-01-01,-2.45,57.12
4922,1991-01-01,-3.927145,57.781474
4923,2014-01-01,-2.72,57.17
4924,2018-01-01,-3.55,56.75
4926,2014-01-01,-3.69,57.15
4928,1995-01-01,-4.45,57.32
4929,1935-01-01,-5.558428,57.175284
4932,1997-01-01,-3.94,56.72
4933,2016-01-01,-5.12,56.22
4934,2013-01-01,-2.71,57.18
4936,2021-01-01,-3.652795,55.23799
4937,1980-01-01,-5.342739,57.626178
4938,2018-01-01,-4.323431,55.946095
4939,2002-01-01,-5.22,58.24
4942,1997-01-01,-3.94,56.72
4943,2016-01-01,-5.12,56.22
4944,2013-01-01,-2.71,57.18
4946,2021-01-01,-3.652795,55.23799
4947,1980-01-01,-5.342739,57.626178
4948,2018-01-01,-4.323431,55.946095
4949,2002-01-01,-5.22,58.24
4951,2014-01-01,-3.85,57.2
4952,2021-01-01,-4.33425,56.125639
4953,2004-01-01,-5.74,57.26
4954,2014-01-01,-2.43,57.11
4957,2018-01-01,-5.46,56.3
4960,2007-01-01,-2.45,57.12
4962,1991-01-01,-3.927145,57.781474
4963,2014-01-01,-2.72,57.17
4964,2018-01-01,-3.55,56.75
4966,2014-01-01,-3.69,57.15
4968,1995-01-01,-4.45,57.32
4969,1935-01-01,-5.558428,57.175284
4972,1997-01-01,-3.94,56.72
4973,2016-01-01,-5.12,56.22
4974,2013-01-01,-2.71,57.18
4976,2021-01-01,-3.652795,55.23799
4977,1980-01-01,-5.342739,57.626178
4978,2018-01-01,-4.323431,55.946095
4979,2002-01-01,-5.22,58.24
4982,1997-01-01,-3.94,56.72
4983,2016-01-01,-5.12,56.22
4984,2013-01-01,-2.71,57.18
4986,2021-01-01,-3.652795,55.23799
4987,1980-01-01,-5.342739,57.626178
4988,2018-01-01,-4.323431,55.946095
4989,2002-01-01,-5.22,58.24
4991,2014-01-01,-3.85,57.2
4992,2021-01-01,-4.33425,56.125639
4993,2004-01-01,-5.74,57.26
4994,2014-01-01,-2.43,57.11
4997,2018-01-01,-5.46,56.3
5000,2007-01-01,-2.45,57.12
5002,1991-01-01,-3.927145,57.781474
5003,2014-01-01,-2.72,57.17
5004,2018-01-01,-3.55,56.75
5006,2014-01-01,-3.69,57.15
5008,1995-01-01,-4.45,57.32
5009,1935-01-01,-5.558428,57.175284
5010,2007-01-01,-2.45,57.12
5012,1991-01-01,-3.927145,57.781474
5013,2014-01-01,-2.72,57.17
5014,2018-01-01,-3.55,56.75
5016,2014-01-01,-3.69,57.15
5018,1995-01-01,-4.45,57.32
5019,1935-01-01,-5.558428,57.175284
5020,2007-01-01,-2.45,57.12
5022,1991-01-01,-3.927145,57.781474
5023,2014-01-01,-2.72,57.17
5024,2018-01-01,-3.55,56.75
5026,2014-01-01,-3.69,57.15
5028,1995-01-01,-4.45,57.32
5029,1935-01-01,-5.558428,57.175284
5030,2007-01-01,-2.45,57.12
5032,1991-01-01,-3.927145,57.781474
5033,2014-01-01,-2.72,57.17
5034,2018-01-01,-3.55,56.75
5036,2014-01-01,-3.69,57.15
5038,1995-01-01,-4.45,57.32
5039,1935-01-01,-5.558428,57.175284
5041,2014-01-01,-3.85,57.2
5042,2021-01-01,-4.33425,56.125639
5043,2004-01-01,-5.74,57.26
5044,2014-01-01,-2.43,57.11
5047,2018-01-01,-5.46,56.3
5050,2007-01-01,-2.45,57.12
5052,1991-01-01,-3.927145,57.781474
5053,2014-01-01,-2.72,57.17
5054,2018-01-01,-3.55,56.75
5056,2014-01-01,-3.69,57.15
5058,1995-01-01,-4.45,57.32
5059,1935-01-01,-5.558428,57.175284
5062,1997-01-01,-3.94,56.72
5063,2016-01-01,-5.12,56.22
5064,2013-01-01,-2.71,57.18
5066,2021-01-01,-3.652795,55.23799
5067,1980-01-01,-5.342739,57.626178
5068,2018-01-01,-4.323431,55.946095
5069,2002-01-01,-5.22,58.24
5071,2012-01-01,-2.68,57.61
5074,2013-01-01,-3.18,56.88
5075,2015-01-01,-3.79,57.25
5076,2012-01-01,-2.52,57.03
5079,2013-01-01,-3.32,56.99
5080,2007-01-01,-2.45,57.12
5082,1991-01-01,-3.927145,57.781474
5083,2014-01-01,-2.72,57.17
5084,2018-01-01,-3.55,56.75
5086,2014-01-01,-3.69,57.15
5088,1995-01-01,-4.45,57.32
5089,1935-01-01,-5.558428,57.175284
5091,2012-01-01,-2.68,57.61
5094,2013-01-01,-3.18,56.88
5095,2015-01-01,-3.79,57.25
5096,2012-01-01,-2.52,57.03
5099,2013-01-01,-3.32,56.99
5100,2007-01-01,-2.45,57.12
5102,1991-01-01,-3.927145,57.781474
5103,2014-01-01,-2.72,57.17
5104,2018-01-01,-3.55,56.75
5106,2014-01-01,-3.69,57.15
5108,1995-01-01,-4.45,57.32
5109,1935-01-01,-5.558428,57.175284
5110,2007-01-01,-2.45,57.12
5112,1991-01-01,-3.927145,57.781474
5113,2014-01-01,-2.72,57.17
5114,2018-01-01,-3.55,56.75
5116,2014-01-01,-3.69,57.15
5118,1995-01-01,-4.45,57.32
5119,1935-01-01,-5.558428,57.175284
5122,1997-01-01,-3.94,56.72
5123,2016-01-01,-5.12,56.22
5124,2013-01-01,-2.71,57.18
5126,2021-01-01,-3.652795,55.23799
5127,1980-01-01,-5.342739,57.626178
5128,2018-01-01,-4.323431,55.946095
5129,2002-01-01,-5.22,58.24
5130,2007-01-01,-2.45,57.12
5132,1991-01-01,-3.927145,57.781474
5133,2014-01-01,-2.72,57.17
5134,2018-01-01,-3.55,56.75
5136,2014-01-01,-3.69,57.15
5138,1995-01-01,-4.45,57.32
5139,1935-01-01,-5.558428,57.175284
5140,2007-01-01,-2.45,57.12
5142,1991-01-01,-3.927145,57.781474
5143,2014-01-01,-2.72,57.17
5144,2018-01-01,-3.55,56.75
5146,2014-01-01,-3.69,57.15
5148,1995-01-01,-4.45,57.32
5149,1935-01-01,-5.558428,57.175284
5150,2007-01-01,-2.45,57.12
5152,1991-01-01,-3.927145,57.781474
5153,2014-01-01,-2.72,57.17
5154,2018-01-01,-3.55,56.75
5156,2014-01-01,-3.69,57.15
5158,1995-01-01,-4.45,57.32
5159,1935-01-01,-5.558428,57.175284
5162,1997-01-01,-3.94,56.72
5163,2016-01-01,-5.12,56.22
5164,2013-01-01,-2.71,57.18
5166,2021-01-01,-3.652795,55.23799
5167,1980-01-01,-5.342739,57.626178
5168,2018-01-01,-4.323431,55.946095
5169,2002-01-01,-5.22,58.24
5170,2007-01-01,-2.45,57.12
5172,1991-01-01,-3.927145,57.781474
5173,2014-01-01,-2.72,57.17
5174,2018-01-01,-3.55,56.75
5176,2014-01-01,-3.69,57.15
5178,1995-01-01,-4.45,57.32
5179,1935-01-01,-5.558428,57.175284
5180,2007-01-01,-2.45,57.12
5182,1991-01-01,-3.927145,57.781474
5183,2014-01-01,-2.72,57.17
5184,2018-01-01,-3.55,56.75
5186,2014-01-01,-3.69,57.15
5188,1995-01-01,-4.45,57.32
5189,1935-01-01,-5.558428,57.175284
5192,1997-01-01,-3.94,56.72
5193,2016-01-01,-5.12,56.22
5194,2013-01-01,-2.71,57.18
5196,2021-01-01,-3.652795,55.23799
5197,1980-01-01,-5.342739,57.626178
5198,2018-01-01,-4.323431,55.946095
5199,2002-01-01,-5.22,58.24
5200,2007-01-01,-2.45,57.12
5202,1991-01-01,-3.927145,57.781474
5203,2014-01-01,-2.72,57.17
5204,2018-01-01,-3.55,56.75
5206,2014-01-01,-3.69,57.15
5208,1995-01-01,-4.45,57.32
5209,1935-01-01,-5.558428,57.175284
5212,1997-01-01,-3.94,56.72
5213,2016-01-01,-5.12,56.22
5214,2013-01-01,-2.71,57.18
5216,2021-01-01,-3.652795,55.23799
5217,1980-01-01,-5.342739,57.626178
5218,2018-01-01,-4.323431,55.946095
5219,2002-01-01,-5.22,58.24
5222,2016-01-01,-4.57,55.04
5223,1994-01-01,-4.26,57.55
5224,1997-01-01,-5.28,58.16
5225,1925-01-01,-5.426637,57.538532
5228,2016-01-01,-2.42,57.03
5229,2006-01-01,-4.18,57.64
5231,2012-01-01,-2.68,57.61
5234,2013-01-01,-3.18,56.88
5235,2015-01-01,-3.79,57.25
5236,2012-01-01,-2.52,57.03
5239,2013-01-01,-3.32,56.99
5242,1997-01-01,-3.94,56.72
5243,2016-01-01,-5.12,56.22
5244,2013-01-01,-2.71,57.18
5246,2021-01-01,-3.652795,55.23799
5247,1980-01-01,-5.342739,57.626178
5248,2018-01-01,-4.323431,55.946095
5249,2002-01-01,-5.22,58.24
5251,2014-01-01,-3.85,57.2
5252,2021-01-01,-4.33425,56.125639
5253,2004-01-01,-5.74,57.26
5254,2014-01-01,-2.43,57.11
5257,2018-01-01,-5.46,56.3
5262,1997-01-01,-3.94,56.72
5263,2016-01-01,-5.12,56.22
5264,2013-01-01,-2.71,57.18
5266,2021-01-01,-3.652795,55.23799
5267,1980-01-01,-5.342739,57.626178
5268,2018-01-01,-4.323431,55.946095
5269,2002-01-01,-5.22,58.24
5270,2007-01-01,-2.45,57.12
5272,1991-01-01,-3.927145,57.781474
5273,2014-01-01,-2.72,57.17
5274,2018-01-01,-3.55,56.75
5276,2014-01-01,-3.69,57.15
5278,1995-01-01,-4.45,57.32
5279,1935-01-01,-5.558428,57.175284
5282,1997-01-01,-3.94,56.72
5283,2016-01-01,-5.12,56.22
5284,2013-01-01,-2.71,57.18
5286,2021-01-01,-3.652795,55.23799
5287,1980-01-01,-5.342739,57.626178
5288,2018-01-01,-4.323431,55.946095
5289,2002-01-01,-5.22,58.24
5290,2015-01-01,-3.18,57.5
5291,2021-01-01,-2.250059,57.225489
5292,2010-01-01,-2.8,57.16
5293,2011-01-01,-5.844891,57.144345
5295,1997-01-01,-4.13,57.49
5296,2013-01-01,-3.76,57.15
5299,2015-01-01,-4.71,56.43
5300,2007-01-01,-2.45,57.12
5302,1991-01-01,-3.927145,57.781474
5303,2014-01-01,-2.72,57.17
5304,2018-01-01,-3.55,56.75
5306,2014-01-01,-3.69,57.15
5308,1995-01-01,-4.45,57.32
5309,1935-01-01,-5.558428,57.175284
5310,2015-01-01,-3.18,57.5
5311,2021-01-01,-2.250059,57.225489
5312,2010-01-01,-2.8,57.16
5313,2011-01-01,-5.844891,57.144345
5315,1997-01-01,-4.13,57.49
5316,2013-01-01,-3.76,57.15
5319,2015-01-01,-4.71,56.43
5322,1997-01-01,-3.94,56.72
5323,2016-01-01,-5.12,56.22
5324,2013-01-01,-2.71,57.18
5326,2021-01-01,-3.652795,55.23799
5327,1980-01-01,-5.342739,57.626178
5328,2018-01-01,-4.323431,55.946095
5329,2002-01-01,-5.22,58.24
5331,2014-01-01,-3.85,57.2
5332,2021-01-01,-4.33425,56.125639
5333,2004-01-01,-5.74,57.26
5334,2014-01-01,-2.43,57.11
5337,2018-01-01,-5.46,56.3
5340,2019-01-01,-5.52,56.34
5341,2015-01-01,-4.51,57.53
5342,2011-01-01,-5.613281,57.313064
5343,1996-01-01,-4.31,56.66
5344,2015-01-01,-5.26,58.16
5345,2014-01-01,-3.39,57.46
5347,2006-01-01,-5.51,57.27
5348,2015-01-01,-4.36,55.96
5349,2013-01-01,-2.93,57.38
5350,2007-01-01,-2.45,57.12
5352,1991-01-01,-3.927145,57.781474
5353,2014-01-01,-2.72,57.17
5354,2018-01-01,-3.55,56.75
5356,2014-01-01,-3.69,57.15
5358,1995-01-01,-4.45,57.32
5359,1935-01-01,-5.558428,57.175284
5361,2014-01-01,-3.85,57.2
5362,2021-01-01,-4.33425,56.125639
5363,2004-01-01,-5.74,57.26
5364,2014-01-01,-2.43,57.11
5367,2018-01-01,-5.46,56.3
5370,2007-01-01,-2.45,57.12
5372,1991-01-01,-3.927145,57.781474
5373,2014-01-01,-2.72,57.17
5374,2018-01-01,-3.55,56.75
5376,2014-01-01,-3.69,57.15
5378,1995-01-01,-4.45,57.32
5379,1935-01-01,-5.558428,57.175284
5380,2007-01-01,-2.45,57.12
5382,1991-01-01,-3.927145,57.781474
5383,2014-01-01,-2.72,57.17
5384,2018-01-01,-3.55,56.75
5386,2014-01-01,-3.69,57.15
5388,1995-01-01,-4.45,57.32
5389,1935-01-01,-5.558428,57.175284
5390,2007-01-01,-2.45,57.12
5392,1991-01-01,-3.927145,57.781474
5393,2014-01-01,-2.72,57.17
5394,2018-01-01,-3.55,56.75
5396,2014-01-01,-3.69,57.15
5398,1995-01-01,-4.45,57.32
5399,1935-01-01,-5.558428,57.175284
5402,1997-01-01,-3.94,56.72
5403,2016-01-01,-5.12,56.22
5404,2013-01-01,-2.71,57.18
5406,2021-01-01,-3.652795,55.23799
5407,1980-01-01,-5.342739,57.626178
5408,2018-01-01,-4.323431,55.946095
5409,2002-01-01,-5.22,58.24
5411,2012-01-01,-2.68,57.61
5414,2013-01-01,-3.18,56.88
5415,2015-01-01,-3.79,57.25
5416,2012-01-01,-2.52,57.03
5419,2013-01-01,-3.32,56.99
5421,2014-01-01,-3.85,57.2
5422,2021-01-01,-4.33425,56.125639
5423,2004-01-01,-5.74,57.26
5424,2014-01-01,-2.43,57.11
5427,2018-01-01,-5.46,56.3
5432,1997-01-01,-3.94,56.72
5433,2016-01-01,-5.12,56.22
5434,2013-01-01,-2.71,57.18
5436,2021-01-01,-3.652795,55.23799
5437,1980-01-01,-5.342739,57.626178
5438,2018-01-01,-4.323431,55.946095
5439,2002-01-01,-5.22,58.24
5441,2014-01-01,-3.85,57.2
5442,2021-01-01,-4.33425,56.125639
5443,2004-01-01,-5.74,57.26
5444,2014-01-01,-2.43,57.11
5447,2018-01-01,-5.46,56.3
5450,2007-01-01,-2.45,57.12
5452,1991-01-01,-3.927145,57.781474
5453,2014-01-01,-2.72,57.17
5454,2018-01-01,-3.55,56.75
5456,2014-01-01,-3.69,57.15
5458,1995-01-01,-4.45,57.32
5459,1935-01-01,-5.558428,57.175284
5462,2016-01-01,-4.57,55.04
5463,1994-01-01,-4.26,57.55
5464,1997-01-01,-5.28,58.16
5465,1925-01-01,-5.426637,57.538532
5468,2016-01-01,-2.42,57.03
5469,2006-01-01,-4.18,57.64
5470,2007-01-01,-2.45,57.12
5472,1991-01-01,-3.927145,57.781474
5473,2014-01-01,-2.72,57.17
5474,2018-01-01,-3.55,56.75
5476,2014-01-01,-3.69,57.15
5478,1995-01-01,-4.45,57.32
5479,1935-01-01,-5.558428,57.175284
5482,1997-01-01,-3.94,56.72
5483,2016-01-01,-5.12,56.22
5484,2013-01-01,-2.71,57.18
5486,2021-01-01,-3.652795,55.23799
5487,1980-01-01,-5.342739,57.626178
5488,2018-01-01,-4.323431,55.946095
5489,2002-01-01,-5.22,58.24
5490,2007-01-01,-2.45,57.12
5492,1991-01-01,-3.927145,57.781474
5493,2014-01-01,-2.72,57.17
5494,2018-01-01,-3.55,56.75
5496,2014-01-01,-3.69,57.15
5498,1995-01-01,-4.45,57.32
5499,1935-01-01,-5.558428,57.175284
5500,2007-01-01,-2.45,57.12
5502,1991-01-01,-3.927145,57.781474
5503,2014-01-01,-2.72,57.17
5504,2018-01-01,-3.55,56.75
5506,2014-01-01,-3.69,57.15
5508,1995-01-01,-4.45,57.32
5509,1935-01-01,-5.558428,57.175284
5510,2007-01-01,-2.45,57.12
5512,1991-01-01,-3.927145,57.781474
5513,2014-01-01,-2.72,57.17
5514,2018-01-01,-3.55,56.75
5516,2014-01-01,-3.69,57.15
5518,1995-01-01,-4.45,57.32
5519,1935-01-01,-5.558428,57.175284
5522,1997-01-01,-3.94,56.72
5523,2016-01-01,-5.12,56.22
5524,2013-01-01,-2.71,57.18
5526,2021-01-01,-3.652795,55.23799
5527,1980-01-01,-5.342739,57.626178
5528,2018-01-01,-4.323431,55.946095
5529,2002-01-01,-5.22,58.24
5531,2012-01-01,-2.68,57.61
5534,2013-01-01,-3.18,56.88
5535,2015-01-01,-3.79,57.25
5536,2012-01-01,-2.52,57.03
5539,2013-01-01,-3.32,56.99
5542,2016-01-01,-4.57,55.04
5543,1994-01-01,-4.26,57.55
5544,1997-01-01,-5.28,58.16
5545,1925-01-01,-5.426637,57.538532
5548,2016-01-01,-2.42,57.03
5549,2006-01-01,-4.18,57.64
5552,2016-01-01,-4.57,55.04
5553,1994-01-01,-4.26,57.55
5554,1997-01-01,-5.28,58.16
5555,1925-01-01,-5.426637,57.538532
5558,2016-01-01,-2.42,57.03
5559,2006-01-01,-4.18,57.64
5561,2014-01-01,-3.85,57.2
5562,2021-01-01,-4.33425,56.125639
5563,2004-01-01,-5.74,57.26
5564,2014-01-01,-2.43,57.11
5567,2018-01-01,-5.46,56.3
5571,2014-01-01,-3.85,57.2
5572,2021-01-01,-4.33425,56.125639
5573,2004-01-01,-5.74,57.26
5574,2014-01-01,-2.43,57.11
5577,2018-01-01,-5.46,56.3
5582,1997-01-01,-3.94,56.72
5583,2016-01-01,-5.12,56.22
5584,2013-01-01,-2.71,57.18
5586,2021-01-01,-3.652795,55.23799
5587,1980-01-01,-5.342739,57.626178
5588,2018-01-01,-4.323431,55.946095
5589,2002-01-01,-5.22,58.24
5592,1997-01-01,-3.94,56.72
5593,2016-01-01,-5.12,56.22
5594,2013-01-01,-2.71,57.18
5596,2021-01-01,-3.652795,55.23799
5597,1980-01-01,-5.342739,57.626178
5598,2018-01-01,-4.323431,55.946095
5599,2002-01-01,-5.22,58.24
5602,1997-01-01,-3.94,56.72
5603,2016-01-01,-5.12,56.22
5604,2013-01-01,-2.71,57.18
5606,2021-01-01,-3.652795,55.23799
5607,1980-01-01,-5.342739,57.626178
5608,2018-01-01,-4.323431,55.946095
5609,2002-01-01,-5.22,58.24
5610,2007-01-01,-2.45,57.12
5612,1991-01-01,-3.927145,57.781474
5613,2014-01-01,-2.72,57.17
5614,2018-01-01,-3.55,56.75
5616,2014-01-01,-3.69,57.15
5618,1995-01-01,-4.45,57.32
5619,1935-01-01,-5.558428,57.175284
5622,1997-01-01,-3.94,56.72
5623,2016-01-01,-5.12,56.22
5624,2013-01-01,-2.71,57.18
5626,2021-01-01,-3.652795,55.23799
5627,1980-01-01,-5.342739,57.626178
5628,2018-01-01,-4.323431,55.946095
5629,2002-01-01,-5.22,58.24
5631,2012-01-01,-2.68,57.61
5634,2013-01-01,-3.18,56.88
5635,2015-01-01,-3.79,57.25
5636,2012-01-01,-2.52,57.03
5639,2013-01-01,-3.32,56.99
5640,2007-01-01,-2.45,57.12
5642,1991-01-01,-3.927145,57.781474
5643,2014-01-01,-2.72,57.17
5644,2018-01-01,-3.55,56.75
5646,2014-01-01,-3.69,57.15
5648,1995-01-01,-4.45,57.32
5649,1935-01-01,-5.558428,57.175284
5650,2007-01-01,-2.45,57.12
5652,1991-01-01,-3.927145,57.781474
5653,2014-01-01,-2.72,57.17
5654,2018-01-01,-3.55,56.75
5656,2014-01-01,-3.69,57.15
5658,1995-01-01,-4.45,57.32
5659,1935-01-01,-5.558428,57.175284
5660,2007-01-01,-2.45,57.12
5662,1991-01-01,-3.927145,57.781474
5663,2014-01-01,-2.72,57.17
5664,2018-01-01,-3.55,56.75
5666,2014-01-01,-3.69,57.15
5668,1995-01-01,-4.45,57.32
5669,1935-01-01,-5.558428,57.175284
5672,1997-01-01,-3.94,56.72
5673,2016-01-01,-5.12,56.22
5674,2013-01-01,-2.71,57.18
5676,2021-01-01,-3.652795,55.23799
5677,1980-01-01,-5.342739,57.626178
5678,2018-01-01,-4.323431,55.946095
5679,2002-01-01,-5.22,58.24
5680,2007-01-01,-2.45,57.12
5682,1991-01-01,-3.927145,57.781474
5683,2014-01-01,-2.72,57.17
5684,2018-01-01,-3.55,56.75
5686,2014-01-01,-3.69,57.15
5688,1995-01-01,-4.45,57.32
5689,1935-01-01,-5.558428,57.175284
5691,2012-01-01,-2.68,57.61
5694,2013-01-01,-3.18,56.88
5695,2015-01-01,-3.79,57.25
5696,2012-01-01,-2.52,57.03
5699,2013-01-01,-3.32,56.99
5701,2014-01-01,-3.85,57.2
5702,2021-01-01,-4.33425,56.125639
5703,2004-01-01,-5.74,57.26
5704,2014-01-01,-2.43,57.11
5707,2018-01-01,-5.46,56.3
5711,2014-01-01,-3.85,57.2
5712,2021-01-01,-4.33425,56.125639
5713,2004-01-01,-5.74,57.26
5714,2014-01-01,-2.43,57.11
5717,2018-01-01,-5.46,56.3
5722,1997-01-01,-3.94,56.72
5723,2016-01-01,-5.12,56.22
5724,2013-01-01,-2.71,57.18
5726,2021-01-01,-3.652795,55.23799
5727,1980-01-01,-5.342739,57.626178
5728,2018-01-01,-4.323431,55.946095
5729,2002-01-01,-5.22,58.24
5732,2016-01-01,-4.57,55.04
5733,1994-01-01,-4.26,57.55
5734,1997-01-01,-5.28,58.16
5735,1925-01-01,-5.426637,57.538532
5738,2016-01-01,-2.42,57.03
5739,2006-01-01,-4.18,57.64
5741,2014-01-01,-3.85,57.2
5742,2021-01-01,-4.33425,56.125639
5743,2004-01-01,-5.74,57.26
5744,2014-01-01,-2.43,57.11
5747,2018-01-01,-5.46,56.3
5750,2007-01-01,-2.45,57.12
5752,1991-01-01,-3.927145,57.781474
5753,2014-01-01,-2.72,57.17
5754,2018-01-01,-3.55,56.75
5756,2014-01-01,-3.69,57.15
5758,1995-01-01,-4.45,57.32
5759,1935-01-01,-5.558428,57.175284
5760,2007-01-01,-2.45,57.12
5762,1991-01-01,-3.927145,57.781474
5763,2014-01-01,-2.72,57.17
5764,2018-01-01,-3.55,56.75
5766,2014-01-01,-3.69,57.15
5768,1995-01-01,-4.45,57.32
5769,1935-01-01,-5.558428,57.175284
5770,2007-01-01,-2.45,57.12
5772,1991-01-01,-3.927145,57.781474
5773,2014-01-01,-2.72,57.17
5774,2018-01-01,-3.55,56.75
5776,2014-01-01,-3.69,57.15
5778,1995-01-01,-4.45,57.32
5779,1935-01-01,-5.558428,57.175284
5780,2007-01-01,-2.45,57.12
5782,1991-01-01,-3.927145,57.781474
5783,2014-01-01,-2.72,57.17
5784,2018-01-01,-3.55,56.75
5786,2014-01-01,-3.69,57.15
5788,1995-01-01,-4.45,57.32
5789,1935-01-01,-5.558428,57.175284
5792,2016-01-01,-4.57,55.04
5793,1994-01-01,-4.26,57.55
5794,1997-01-01,-5.28,58.16
5795,1925-01-01,-5.426637,57.538532
5798,2016-01-01,-2.42,57.03
5799,2006-01-01,-4.18,57.64
5800,2007-01-01,-2.45,57.12
5802,1991-01-01,-3.927145,57.781474
5803,2014-01-01,-2.72,57.17
5804,2018-01-01,-3.55,56.75
5806,2014-01-01,-3.69,57.15
5808,1995-01-01,-4.45,57.32
5809,1935-01-01,-5.558428,57.175284
5812,2016-01-01,-4.57,55.04
5813,1994-01-01,-4.26,57.55
5814,1997-01-01,-5.28,58.16
5815,1925-01-01,-5.426637,57.538532
5818,2016-01-01,-2.42,57.03
5819,2006-01-01,-4.18,57.64
5822,2016-01-01,-4.57,55.04
5823,1994-01-01,-4.26,57.55
5824,1997-01-01,-5.28,58.16
5825,1925-01-01,-5.426637,57.538532
5828,2016-01-01,-2.42,57.03
5829,2006-01-01,-4.18,57.64
5830,2007-01-01,-2.45,57.12
5832,1991-01-01,-3.927145,57.781474
5833,2014-01-01,-2.72,57.17
5834,2018-01-01,-3.55,56.75
5836,2014-01-01,-3.69,57.15
5838,1995-01-01,-4.45,57.32
5839,1935-01-01,-5.558428,57.175284
5840,2007-01-01,-2.45,57.12
5842,1991-01-01,-3.927145,57.781474
5843,2014-01-01,-2.72,57.17
5844,2018-01-01,-3.55,56.75
5846,2014-01-01,-3.69,57.15
5848,1995-01-01,-4.45,57.32
5849,1935-01-01,-5.558428,57.175284
5850,2007-01-01,-2.45,57.12
5852,1991-01-01,-3.927145,57.781474
5853,2014-01-01,-2.72,57.17
5854,2018-01-01,-3.55,56.75
5856,2014-01-01,-3.69,57.15
5858,1995-01-01,-4.45,57.32
5859,1935-01-01,-5.558428,57.175284
5860,2007-01-01,-2.45,57.12
5862,1991-01-01,-3.927145,57.781474
5863,2014-01-01,-2.72,57.17
5864,2018-01-01,-3.55,56.75
5866,2014-01-01,-3.69,57.15
5868,1995-01-01,-4.45,57.32
5869,1935-01-01,-5.558428,57.175284
5870,2007-01-01,-2.45,57.12
5872,1991-01-01,-3.927145,57.781474
5873,2014-01-01,-2.72,57.17
5874,2018-01-01,-3.55,56.75
5876,2014-01-01,-3.69,57.15
5878,1995-01-01,-4.45,57.32
5879,1935-01-01,-5.558428,57.175284
5881,2014-01-01,-3.85,57.2
5882,2021-01-01,-4.33425,56.125639
5883,2004-01-01,-5.74,57.26
5884,2014-01-01,-2.43,57.11
5887,2018-01-01,-5.46,56.3
5890,2007-01-01,-2.45,57.12
5892,1991-01-01,-3.927145,57.781474
5893,2014-01-01,-2.72,57.17
5894,2018-01-01,-3.55,56.75
5896,2014-01-01,-3.69,57.15
5898,1995-01-01,-4.45,57.32
5899,1935-01-01,-5.558428,57.175284
5900,2007-01-01,-2.45,57.12
5902,1991-01-01,-3.927145,57.781474
5903,2014-01-01,-2.72,57.17
5904,2018-01-01,-3.55,56.75
5906,2014-01-01,-3.69,57.15
5908,1995-01-01,-4.45,57.32
5909,1935-01-01,-5.558428,57.175284
5910,2007-01-01,-2.45,57.12
5912,1991-01-01,-3.927145,57.781474
5913,2014-01-01,-2.72,57.17
5914,2018-01-01,-3.55,56.75
5916,2014-01-01,-3.69,57.15
5918,1995-01-01,-4.45,57.32
5919,1935-01-01,-5.558428,57.175284
5922,2016-01-01,-4.57,55.04
5923,1994-01-01,-4.26,57.55
5924,1997-01-01,-5.28,58.16
5925,1925-01-01,-5.426637,57.538532
5928,2016-01-01,-2.42,57.03
5929,2006-01-01,-4.18,57.64
5932,1997-01-01,-3.94,56.72
5933,2016-01-01,-5.12,56.22
5934,2013-01-01,-2.71,57.18
5936,2021-01-01,-3.652795,55.23799
5937,1980-01-01,-5.342739,57.626178
5938,2018-01-01,-4.323431,55.946095
5939,2002-01-01,-5.22,58.24
5940,2007-01-01,-2.45,57.12
5942,1991-01-01,-3.927145,57.781474
5943,2014-01-01,-2.72,57.17
5944,2018-01-01,-3.55,56.75
5946,2014-01-01,-3.69,57.15
5948,1995-01-01,-4.45,57.32
5949,1935-01-01,-5.558428,57.175284
5950,2007-01-01,-2.45,57.12
5952,1991-01-01,-3.927145,57.781474
5953,2014-01-01,-2.72,57.17
5954,2018-01-01,-3.55,56.75
5956,2014-01-01,-3.69,57.15
5958,1995-01-01,-4.45,57.32
5959,1935-01-01,-5.558428,57.175284
5961,2014-01-01,-3.85,57.2
5962,2021-01-01,-4.33425,56.125639
5963,2004-01-01,-5.74,57.26
5964,2014-01-01,-2.43,57.11
5967,2018-01-01,-5.46,56.3
5972,1997-01-01,-3.94,56.72
5973,2016-01-01,-5.12,56.22
5974,2013-01-01,-2.71,57.18
5976,2021-01-01,-3.652795,55.23799
5977,1980-01-01,-5.342739,57.626178
